alpha,sigma
3.5787869615793513,6.343936439384517
3.5047783526785667,6.509933101581851
2.388627631941134,7.25667491882512
2.122336625256418,7.260202643810141
2.8608489403147876,6.4537498053648354
3.886731293394531,7.166220725954223
3.189123713151327,6.569652302274688
3.4440951057895046,6.914676606623903
2.776228917832166,6.715147546919497
3.9982005165342427,7.02930584100004
3.4545516704636627,7.958197973312858
3.633937138883723,7.888136565625655
3.3646874595192755,6.740952064976344
3.3273969596304336,7.5741262257769995
3.575909388331456,7.050429374196063
3.074098111606493,6.641575436926917
2.467138950493125,7.755349763940662
3.095563252442691,9.183645728299124
3.134064232020957,7.3728422220871765
3.1457638922846205,7.622910182948829
2.8275693919640505,8.251149756878773
2.342198253756419,8.065193975104194
3.1228437808314875,7.832837958370915
3.3370552496862333,6.879613319369517
3.1974675882429833,7.327793017778176
3.520596678199839,7.092867742318472
3.0135047492333906,6.980274474148057
2.9180820556580036,7.797387288044886
2.584796984838129,8.04934652539086
4.01429087707208,7.275416205468247
2.76868143268898,8.336688871174745
3.077410135820974,7.165865235817853
2.707402128079255,6.648557893447982
2.5169190989869326,7.540091498506693
2.983960603562309,7.076970192151147
2.7475567825670706,8.215221889080842
2.3495845881194906,7.9467354841636855
2.7236162893003018,7.981484046828099
3.7189721639076003,7.538001190832657
3.660924447887872,6.951823363539015
2.9038718062376527,7.743821696066714
3.017584920358265,6.698819338732584
3.7725849887350162,7.637083255815824
3.7003386095864563,6.865009407942914
3.5226378490947674,6.92865227944701
3.079229109608068,7.190303286828779
4.158939188643329,6.988304549254075
2.7194734761519994,8.1473343072397
3.487407652869507,7.249775258320036
2.3536864534111706,7.192473585099117
3.203262843623944,7.0042567914995075
3.5815042121413465,6.723168479442127
3.3797283490609975,7.241544155825183
2.641126239928113,8.159982210674317
3.1907622949225285,6.997831515821668
2.6997063029347395,7.0660812933499315
3.5345516479066,6.8872815570109225
3.1532858135753767,7.602953447579471
3.6830989742983995,6.311513647945481
3.3894938298107413,7.083182209798183
3.592471558783026,6.854359866921337
3.288727115389898,6.518727768643089
3.0977831058516894,7.1595470153368606
3.723766141292931,6.9047165990340424
2.5638606629871816,6.556599794524826
3.6451441952900088,6.831859286805193
5.106491803041437,6.987151349752052
3.2848700951562777,7.127575326284895
3.2326921080207778,6.131497285822376
2.9612696899713837,7.268831691158664
4.120960522743848,6.628480832455414
1.987375622015988,7.090359023236759
2.2693175790467843,6.5079536454489855
2.3230104467000228,7.640590935059721
3.9855795458658543,7.712637926929453
2.328794932730894,7.377998294010161
2.6341741614306806,7.43894724407347
3.82914337975537,6.508735152611328
3.648109278860092,7.434597491135565
3.4211200839638383,7.0148747449079805
3.5293240666329937,7.738002984758606
2.509083152649331,6.364178693139013
3.411111724940823,6.350687887128409
2.7319085280736153,7.560969358629796
3.234869070612553,6.219331699851104
2.878812032503572,8.05084097184174
4.093648694118931,6.786293356710926
2.3765893655619674,8.131195281756922
3.064825471985711,7.07331686047002
2.158660338504557,8.793202745577727
2.5254672890032235,6.916479564751853
2.285960303985865,7.99094935577887
2.7123961177439755,6.509492619257985
3.2546015721892143,6.638456424707482
2.0968262555631845,7.689078966124453
3.3893033379148516,6.72684773439459
2.8503444145715164,6.5456108545979435
2.783554406546572,7.513977209175869
2.833970180871256,6.850690013387607
3.4174278397300895,7.639676046000411
2.57476449501437,8.162734969965873
3.081841475255979,7.1515278468426144
2.6565216006064727,7.183904380935922
3.2657588640550865,6.350551731428106
2.383645404022478,7.446424554585871
2.5755782102084512,6.602176332306678
1.9814379153448805,7.582874932847778
2.8062956241806427,7.757226728865093
3.727961652273915,7.441998586883998
3.3086982544915227,6.298356582295471
2.7753670619806883,6.7527146935084525
4.335660138656676,6.6417580256736715
2.4079792334893066,7.2472398116717525
3.9664126459971674,6.805201550993137
2.4691471453754525,8.949009991816382
3.516375609375338,7.146581616881023
2.7598038018209756,6.945833056775873
3.126542478690603,7.382210572441104
3.142126068169429,7.11710168880747
3.742419850429342,6.30221504010403
2.6852775088158727,7.674080525528845
1.8332020861196376,8.128941081176125
3.285125557990415,7.499776123004021
2.7997987571625655,6.7296798962148605
3.2686174046036687,6.912208028688562
3.376564829206494,7.146681877928357
2.4784265826889262,7.5308160666422514
3.2416763041126675,7.667934624812304
2.70479667491581,7.308856944152881
2.8277309153524954,6.781852745561932
4.008455202933899,6.919897842241927
3.536666418444031,6.510483982627112
2.6250401219713915,7.097997794065652
2.747663624433574,6.953804652584652
2.705247510862362,7.6572146062870985
2.964438051667607,7.842614104883139
3.0337004031681487,6.979703817046837
3.3557687704938077,6.33101285921024
2.671372352538647,7.528174140428114
2.6672791559824676,7.986286058270912
3.4003804865047025,6.576412563796115
3.156864274101014,6.7189050660437495
3.477612864266724,7.978076831534299
2.1744356398762013,5.829970410791012
1.9409635101485738,7.716920692937449
2.4005103434252777,7.322772959128287
2.9876162485807356,7.2836833285378795
3.1791097732094995,7.482946967690035
4.195223956411027,7.246311550536153
3.2169157114366365,6.384612230156817
3.2533754745527927,7.313951720231525
4.636998995804557,6.698238562527858
1.8208859703243396,7.86144876761301
3.6555269596670623,7.076143346211951
3.4526422159866756,6.835551151549453
2.9602058212414613,7.331246276125616
2.723897890493284,7.719817043778684
2.270295926656921,7.666173857108204
2.539570781715089,6.838368550031901
3.637554289261337,7.4921635783781575
2.7966058805898633,7.2156554624352305
2.9713201619977507,7.757589532269868
2.7259325713966485,7.701732609824165
1.9327042440040594,8.650987392821182
2.934241247270625,8.823627469555284
3.150492867310818,7.802083750207027
2.2592437524157276,8.166610926912897
4.589394858446244,8.107740979133126
2.7381376937289805,7.563989863960955
4.415731479409666,6.668777575546539
2.529365797454303,7.791795928159132
3.7915798785510986,7.328711939261141
3.40806604116919,7.734767289900619
3.6069912251631298,6.784620978984757
2.4154212994932824,6.758422905976922
3.867769761225546,7.138604336262537
3.1642690055828697,6.597247523995313
2.8913334599733167,6.720117875447036
1.7974064380895889,8.57741225803567
3.74547520198421,7.228010914247422
2.5058417600415925,7.056021970217396
2.982605317846951,6.923564055084122
3.1639764271710566,6.91192860510686
2.7559080735739885,6.862537208979014
2.752797303526895,6.303838882411575
2.81174509084502,7.31306300810323
3.7036794813067253,7.094861422987743
3.6346866266812765,7.260038384190093
2.2897899083369744,6.939137873319526
3.2102512751670713,7.004876197810624
2.546174467958316,6.650537005080758
2.8177972987880104,6.870163372879293
2.9951600748673552,6.607653666004042
3.352161202703472,6.291388651417493
2.1527990477384558,6.721947300272241
3.7621889660054832,6.621652247626366
2.697809407610019,8.2198847806706965
3.214425599670311,7.301505590763719
4.082005261068376,7.0998965947281
2.781565690725569,7.559068782799848
3.52846619071874,7.608798550355712
2.5411712620376705,7.201735120681289
2.5476527015948562,7.166635933004391
2.8527862354053197,8.148937382676847
2.928301246462576,7.560762281293119
2.579877154152218,7.4882587765771245
2.9513347312339304,7.510545189751479
3.0683041851328907,7.222919569352524
2.8735282052781237,7.048939773673737
3.4158716332924866,6.662202381020954
3.712556402850917,6.928237645501865
3.9271822830040906,7.05705417526831
2.732565345655055,6.547055399748835
2.6950751365928234,7.793469606370247
2.579997759833342,9.230257537437167
3.327382573318479,6.952554241794409
2.6588907616886823,7.918251607089881
3.085953886308698,7.265962513028484
2.487346890540149,8.0528749306807
2.4678920768041217,7.177832986589144
3.6907372890079375,7.911904992402122
2.615332664414293,7.380969776107751
3.0248774738882265,7.924520983632494
3.459397865144929,6.260922526131678
2.5137668751236615,8.149871553205143
2.9614863419105935,7.449429554833685
2.7811182667619443,6.987097612049722
3.4482517459774864,7.190903198075711
3.605808661086396,6.843041062212877
3.8160443880827177,7.381642912059516
2.9992789035754517,6.565099530855087
2.7203914990552533,7.850999476673749
3.9294554534612454,7.4611195454493355
3.9297763463172406,6.380410985672833
2.890711707506235,7.437369226985897
2.3540193011883224,7.488008720926582
2.753984749704555,6.925024564538156
3.3070613972875558,7.471083222609592
3.759985312252252,7.193537712160548
2.668304033447474,7.239119046676417
3.226626154592866,6.260921076307819
3.087327668540109,7.627527501427001
3.512697505672153,7.558227223803187
2.328851779005364,6.911564392219522
2.887649103141844,6.634529369366756
3.235216344048281,6.897157958621366
2.7021357658883747,6.074615491206403
3.1798913533611075,7.285576475896832
3.2166629364431802,7.083218879159292
2.708894063631903,7.42594035212412
2.862291824135876,8.339065517077271
2.572136146607103,8.366950496946101
2.571921580967904,6.638275830360852
2.580343236458597,7.706206787992578
2.581598685766393,7.205568383962157
3.4011654218452625,7.197552287555365
3.452870823701342,7.3571227842029385
2.7162946448804455,6.661039787210202
3.0734907359821895,8.293045888192422
2.375754519093796,6.835119759392487
3.201753953427359,6.4589999314115785
2.5338153523844227,7.986840461606481
2.435895684080455,7.466852880253654
3.236471404934658,6.964928860715091
2.4127623105733,7.863363956215167
2.8784574914673158,7.233947656337442
2.957161526033081,6.957622643416224
3.1493926692930847,7.675714136086221
3.7202209852729555,6.826504964480648
2.616067869282046,7.302677290438911
2.7404765627395054,6.712053679598255
2.36480421559624,7.7872866071117794
3.120643019006855,7.152843184054007
2.5016949278515197,7.823594359808017
3.9264187242014117,7.148378748807784
2.5984827918576614,7.272617566708132
2.9333059490216398,7.713866927162072
3.3695912998013844,7.233739717279283
2.7064754195552156,6.725692738991086
2.589829417257485,7.181806872627778
3.086079908477942,6.830950547785415
2.6240179860870336,6.385149945655213
2.362584245250456,6.6803730631869636
2.1691295031792026,9.392349350483126
4.320044667073775,6.866988327829619
2.5438212411520333,6.2307079006990795
2.9046839465408016,6.2344638841286715
2.7613860503429573,7.799376503473692
2.9221407583217807,7.653666167053784
3.9833311743932365,6.938980178999792
3.5884110467693677,6.862272095707661
3.0805057515921446,7.057274536190098
2.214289074618283,8.211829241083128
2.336848486297425,7.522656266861905
3.8466791674808096,7.276991451459248
3.2204338677771625,7.757765384123213
3.7249365736511337,6.658600476452503
3.6373103226206136,7.430648853217274
2.607153070932361,7.38498103402749
3.1118001720097146,7.984863553869856
3.6192718272705755,6.9929036816059815
3.330809856725847,7.968981661125475
3.1670287234003287,7.222425015112222
3.306948220213366,7.473940413832143
3.063280975316382,7.024616519217282
2.9174438083878087,7.719587793492191
3.3729852659545903,6.279895759426061
2.3467865249453705,7.477409255582145
3.518886623342515,7.241520968563557
2.5199675515618005,8.487190129209594
3.1815575133196883,6.950587470308525
2.9772827685097276,6.844829989284857
2.535156116525147,7.1083150473
3.1747644950146396,7.385690489388093
2.654562011003704,7.915051791454798
2.5180698523844667,8.33476318542984
3.6506643546826427,7.180422485205305
2.307442504153881,7.754175405103142
2.7128067278032275,7.331750680767968
2.389233329359713,7.924458571629505
2.436638714261976,9.031167135113035
2.6160017402294358,9.0046889884488
2.7615817436398657,7.256457194699832
2.7916004859650703,6.517548411577139
2.640846653785626,6.82408142967215
2.1816042878881876,7.514483310460306
3.1435652779444796,7.426445784913705
4.164276862045451,8.052372652036434
2.587590220189426,7.642543704048683
3.1665241326291165,7.439071121342954
2.6065220499466633,6.836339420074577
2.665132605915028,6.799349273767986
3.5378584553947383,7.299093162954407
1.8109327148988852,6.87529673686791
3.7739173913670925,6.615917240577358
2.739103032651606,7.634935898962904
3.299920310598821,6.182438064428717
3.7921884259464367,6.970896908660484
2.836450003678002,7.12829384339609
1.9036452871029754,6.006551711762906
2.8553694262050824,6.851775334263
3.1853843396329715,7.212956975045594
4.577810198578861,7.065321275281918
2.5187260433074936,6.917570140090831
2.5145744940537957,6.244290963054436
2.9400168542707408,7.608015024304868
3.440687994865223,6.9280429202812845
2.382634695931487,7.685461693060978
2.577885849695884,8.315908070516466
2.483773024147891,7.115109607935774
3.0679323963633403,7.041796878433764
2.9801096447579454,6.7903203292161685
3.3378827191331353,6.7596696723862255
2.650690725568492,6.477772514441629
3.3357685732349776,6.935115171874849
3.096529306573745,7.3489812002386135
3.8666259112616665,7.029446803974022
2.60768693212787,6.768248310600274
3.7608554655045343,7.189980011850614
2.318178996207838,8.418875893931201
2.588227578002894,9.02496879403865
3.833698094188528,6.765246161742818
2.6485562037615917,7.132993157996581
2.7989327461999127,7.437077018375236
4.142283127399631,6.7771000163385775
2.068799653112095,8.17782190225952
3.474127247864306,6.8286337631814655
3.4974062816304556,7.027529565525972
4.040311080551949,7.4973619283559145
2.323946568002349,7.998127390025488
2.496805444005949,7.720597969442491
3.8080521226217723,6.8577870604497475
3.8217799996305013,6.483247077600097
3.1878888968789134,6.278337680351759
2.9783197530063705,6.852546033354546
2.8783472366664866,6.954194577716527
2.5668211654858664,6.775308900389413
2.1060275315822237,7.531925418233754
3.640801959803696,7.4820042026496285
3.029862317067621,7.429524734744782
2.324541151864029,7.999441879608216
3.2509491153217898,6.435012436925569
2.988961305636058,8.014665556497553
2.688344033244533,7.94353613789257
3.8318114998475106,6.662013897543845
2.4374742575618225,6.2347243526807565
3.9998097222297,6.896140663197282
2.7848525971997873,6.645713974595861
2.975673815445934,6.640724976121591
3.918744038611159,7.492477845104905
3.170970107402075,7.275428891558486
3.158036613729941,6.351986607767077
3.107462686404339,6.109036954187224
