sampno,shape,scale,size,weibull_alpha,weibull_sigma,imports_stop,export_prob,serial_interval,lnorm_mean,lnorm_sd,serial_interval_gamma_par1,serial_interval_gamma_par2,t_switch,K,growth_rate,i0,t0,local_r,growth_rate.1,i0.1,t0.1,local_r.1,growth_rate.2,i0.2,t0.2,local_r.2,growth_rate.3,i0.3,t0.3,local_r.3,growth_rate.4,i0.4,t0.4,local_r.4,growth_rate.5,i0.5,t0.5,local_r.5,growth_rate.6,i0.6,t0.6,local_r.6,growth_rate.7,i0.7,t0.7,local_r.7,growth_rate.8,i0.8,t0.8,local_r.8,growth_rate.9,i0.9,t0.9,local_r.9,growth_rate.10,i0.10,t0.10,local_r.10,growth_rate.11,i0.11,t0.11,local_r.11,growth_rate.12,i0.12,t0.12,local_r.12,growth_rate.13,i0.13,t0.13,local_r.13,growth_rate.14,i0.14,t0.14,local_r.14,growth_rate.15,i0.15,t0.15,local_r.15,growth_rate.16,i0.16,t0.16,local_r.16,growth_rate.17,i0.17,t0.17,local_r.17,growth_rate.18,i0.18,t0.18,local_r.18,growth_rate.19,i0.19,t0.19,local_r.19,growth_rate.20,i0.20,t0.20,local_r.20,growth_rate.21,i0.21,t0.21,local_r.21,growth_rate.22,i0.22,t0.22,local_r.22,growth_rate.23,i0.23,t0.23,local_r.23,growth_rate.24,i0.24,t0.24,local_r.24,growth_rate.25,i0.25,t0.25,local_r.25,lnlike
21,5.3782138227464,2.0079208737028,500,1.63208448745433,5.68434719722593,54,1,4,1.4,0.466,5.23,0.87,48,230560.280969641,0.25,1,37,0,0,0,1e-5,1.930433257261,0,0,1e-5,5.17061737929906,0,0,1e-5,1.14633016409219,0,0,1e-5,2.25344996203462,0,0,1e-5,0.391384393063664,0,0,1e-5,1.07727142915615,0,0,1e-5,0.362052937746857,0,0,1e-5,4.88284254256635,0,0,1e-5,1.41928072097076,0,0,1e-5,2.3648962527814,0,0,1e-5,7.68460107828599,0,0,1e-5,1.19345930536435,0,0,1e-5,0.549979916884058,0,0,1e-5,0.863173580018828,0,0,1e-5,0.213152246303811,0,0,1e-5,0.699522497814645,0,0,1e-5,1.12462728434116,0,0,1e-5,1.68331250251009,0,0,1e-5,0.52901462486569,0,0,1e-5,0.170582001740115,0,0,1e-5,1.36354872028996,0,0,1e-5,0.665119492863875,0,0,1e-5,5.62303686302629,0,0,1e-5,1.05656079087185,0,0,1e-5,1.96286285060266,-2903.22039220133
22,5.42526199714887,2.0682946214901,500,1.63208448745433,5.68434719722593,54,1,4,1.4,0.466,5.23,0.87,48,226855.297177639,0.25,1,37,0,0,0,1e-5,2.0170061301111,0,0,1e-5,4.67186832197918,0,0,1e-5,1.14394142025436,0,0,1e-5,2.18042176742747,0,0,1e-5,0.390351679349858,0,0,1e-5,1.07727142915615,0,0,1e-5,0.203671084112016,0,0,1e-5,4.69424328945916,0,0,1e-5,1.19614803023679,0,0,1e-5,1.98453125781003,0,0,1e-5,8.2095898253792,0,0,1e-5,1.15849644054065,0,0,1e-5,0.485653173055321,0,0,1e-5,0.944686788144499,0,0,1e-5,0.0548345859815998,0,0,1e-5,0.689502831245875,0,0,1e-5,1.20316619547443,0,0,1e-5,1.53576965883518,0,0,1e-5,0.62621018128635,0,0,1e-5,0.145104504963272,0,0,1e-5,1.36354872028996,0,0,1e-5,0.687451399448246,0,0,1e-5,4.4606235086586,0,0,1e-5,1.20364090642897,0,0,1e-5,1.99215517491806,-2899.38688859595
23,5.42526199714887,2.0682946214901,500,1.63208448745433,5.68434719722593,54,1,4,1.4,0.466,5.23,0.87,48,226855.297177639,0.25,1,37,0,0,0,1e-5,2.0170061301111,0,0,1e-5,4.67186832197918,0,0,1e-5,1.14394142025436,0,0,1e-5,2.18042176742747,0,0,1e-5,0.390351679349858,0,0,1e-5,1.04112188106208,0,0,1e-5,0.441657473513407,0,0,1e-5,5.01849853069395,0,0,1e-5,1.19614803023679,0,0,1e-5,2.26598960168627,0,0,1e-5,8.1742686270955,0,0,1e-5,1.23027124284098,0,0,1e-5,0.470716914727582,0,0,1e-5,0.944686788144499,0,0,1e-5,0.221726148807502,0,0,1e-5,0.807002518194189,0,0,1e-5,1.20316619547443,0,0,1e-5,1.45491251940115,0,0,1e-5,0.676308242612816,0,0,1e-5,0.145104504963272,0,0,1e-5,1.36354872028996,0,0,1e-5,0.687451399448246,0,0,1e-5,5.58156682201492,0,0,1e-5,1.20364090642897,0,0,1e-5,1.99215517491806,-2900.14990916915
24,5.42526199714887,2.04315106760572,500,1.63208448745433,5.68434719722593,54,1,4,1.4,0.466,5.23,0.87,48,226855.297177639,0.25,1,37,0,0,0,1e-5,1.83389453507919,0,0,1e-5,4.06789646244026,0,0,1e-5,1.21642757876793,0,0,1e-5,2.18042176742747,0,0,1e-5,0.34894947854268,0,0,1e-5,1.04112188106208,0,0,1e-5,0.441657473513407,0,0,1e-5,5.01849853069395,0,0,1e-5,1.19614803023679,0,0,1e-5,2.26598960168627,0,0,1e-5,8.1742686270955,0,0,1e-5,1.23027124284098,0,0,1e-5,0.470716914727582,0,0,1e-5,0.944686788144499,0,0,1e-5,0.221726148807502,0,0,1e-5,0.807002518194189,0,0,1e-5,1.20316619547443,0,0,1e-5,1.45491251940115,0,0,1e-5,0.676308242612816,0,0,1e-5,0.145104504963272,0,0,1e-5,1.36354872028996,0,0,1e-5,0.687451399448246,0,0,1e-5,5.58156682201492,0,0,1e-5,1.20364090642897,0,0,1e-5,1.99215517491806,-2899.32948851911
25,5.42526199714887,2.04315106760572,500,1.63208448745433,5.68434719722593,54,1,4,1.4,0.466,5.23,0.87,48,226855.297177639,0.25,1,37,0,0,0,1e-5,1.83389453507919,0,0,1e-5,4.06789646244026,0,0,1e-5,1.21642757876793,0,0,1e-5,2.18042176742747,0,0,1e-5,0.34894947854268,0,0,1e-5,0.934761149240054,0,0,1e-5,0.441657473513407,0,0,1e-5,5.01849853069395,0,0,1e-5,1.19614803023679,0,0,1e-5,2.17195567449986,0,0,1e-5,7.91351597112691,0,0,1e-5,1.15513764600903,0,0,1e-5,0.470716914727582,0,0,1e-5,0.944686788144499,0,0,1e-5,0.221726148807502,0,0,1e-5,0.748651408934066,0,0,1e-5,1.15111356666323,0,0,1e-5,1.54287220117703,0,0,1e-5,0.5811873632349,0,0,1e-5,0.191603969220475,0,0,1e-5,1.36354872028996,0,0,1e-5,0.691642620490736,0,0,1e-5,5.58156682201492,0,0,1e-5,1.20364090642897,0,0,1e-5,1.99215517491806,-2899.61213802567
26,5.41873589209712,2.04390738066065,500,1.63208448745433,5.6579808583347,54,1,4,1.4,0.466,5.23,0.87,48,226855.297177639,0.25,1,37,0,0,0,1e-5,1.83389453507919,0,0,1e-5,4.06789646244026,0,0,1e-5,1.21642757876793,0,0,1e-5,2.39270673210135,0,0,1e-5,0.34894947854268,0,0,1e-5,0.934761149240054,0,0,1e-5,0.441657473513407,0,0,1e-5,5.01849853069395,0,0,1e-5,1.19614803023679,0,0,1e-5,2.17195567449986,0,0,1e-5,7.91351597112691,0,0,1e-5,1.15513764600903,0,0,1e-5,0.470716914727582,0,0,1e-5,0.944686788144499,0,0,1e-5,0.221726148807502,0,0,1e-5,0.748651408934066,0,0,1e-5,1.15111356666323,0,0,1e-5,1.54287220117703,0,0,1e-5,0.5811873632349,0,0,1e-5,0.191603969220475,0,0,1e-5,1.36354872028996,0,0,1e-5,0.691642620490736,0,0,1e-5,5.58156682201492,0,0,1e-5,1.20364090642897,0,0,1e-5,1.99215517491806,-2900.97490558138
27,5.41873589209712,2.04390738066065,500,1.63208448745433,5.6579808583347,54,1,4,1.4,0.466,5.23,0.87,48,226855.297177639,0.25,1,37,0,0,0,1e-5,1.83389453507919,0,0,1e-5,4.06789646244026,0,0,1e-5,1.21642757876793,0,0,1e-5,2.39270673210135,0,0,1e-5,0.34894947854268,0,0,1e-5,1.02292377940506,0,0,1e-5,0.0756371920785781,0,0,1e-5,5.01849853069395,0,0,1e-5,1.42796027832868,0,0,1e-5,1.47614290613876,0,0,1e-5,7.91351597112691,0,0,1e-5,1.23796953709411,0,0,1e-5,0.500710715041137,0,0,1e-5,0.944686788144499,0,0,1e-5,0.221726148807502,0,0,1e-5,0.748651408934066,0,0,1e-5,1.15111356666323,0,0,1e-5,1.54287220117703,0,0,1e-5,0.643709898105098,0,0,1e-5,0.109205454451032,0,0,1e-5,1.4437446526087,0,0,1e-5,0.843323184627618,0,0,1e-5,6.39590496585216,0,0,1e-5,0.90410561244746,0,0,1e-5,2.22724505946275,-2903.59083619717
28,5.37111272441414,2.02359397189223,500,1.63208448745433,5.78771118936611,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.94275786319839,0,0,1e-5,4.06789646244026,0,0,1e-5,1.21642757876793,0,0,1e-5,2.39270673210135,0,0,1e-5,0.414070552906829,0,0,1e-5,1.02292377940506,0,0,1e-5,0.257759844964205,0,0,1e-5,4.80673397498021,0,0,1e-5,1.42796027832868,0,0,1e-5,1.47614290613876,0,0,1e-5,7.91351597112691,0,0,1e-5,1.23796953709411,0,0,1e-5,0.524105539181433,0,0,1e-5,0.770327712393268,0,0,1e-5,0.221726148807502,0,0,1e-5,0.677277481706712,0,0,1e-5,1.24512039314292,0,0,1e-5,1.54287220117703,0,0,1e-5,0.554486667505027,0,0,1e-5,0.191570450396472,0,0,1e-5,1.98261962925688,0,0,1e-5,0.843323184627618,0,0,1e-5,5.94565860711467,0,0,1e-5,1.03740993927776,0,0,1e-5,2.18993512642583,-2894.74418361412
29,5.39478313772101,2.02359397189223,500,1.65168679029078,5.74240577950963,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,2.53065045086083,0,0,1e-5,4.06789646244026,0,0,1e-5,1.26826408862291,0,0,1e-5,2.17179770574471,0,0,1e-5,0.487605839039986,0,0,1e-5,1.00175474882594,0,0,1e-5,0.257759844964205,0,0,1e-5,4.80673397498021,0,0,1e-5,1.42796027832868,0,0,1e-5,1.47614290613876,0,0,1e-5,7.91351597112691,0,0,1e-5,1.23796953709411,0,0,1e-5,0.524105539181433,0,0,1e-5,0.770327712393268,0,0,1e-5,0.21851759786927,0,0,1e-5,0.783316768665756,0,0,1e-5,1.17210139257086,0,0,1e-5,1.83024203888089,0,0,1e-5,0.86602820063456,0,0,1e-5,0.184901635915437,0,0,1e-5,2.35557500721925,0,0,1e-5,0.843323184627618,0,0,1e-5,4.4190891030835,0,0,1e-5,1.13786953169713,0,0,1e-5,1.96302657590279,-2899.28973618931
30,5.39478313772101,2.02359397189223,500,1.62233052877281,5.91423115563684,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.93624700460109,0,0,1e-5,5.34870971217437,0,0,1e-5,1.26826408862291,0,0,1e-5,2.17179770574471,0,0,1e-5,0.428927244391821,0,0,1e-5,0.993637400376358,0,0,1e-5,0.410764843863093,0,0,1e-5,4.80673397498021,0,0,1e-5,1.60223987439805,0,0,1e-5,1.47614290613876,0,0,1e-5,7.93863576767166,0,0,1e-5,1.23796953709411,0,0,1e-5,0.5668254786039,0,0,1e-5,0.770327712393268,0,0,1e-5,0.21851759786927,0,0,1e-5,0.748624492341246,0,0,1e-5,1.19560917993125,0,0,1e-5,1.83024203888089,0,0,1e-5,0.576427519732883,0,0,1e-5,0.139181846357663,0,0,1e-5,2.35557500721925,0,0,1e-5,0.806008197089414,0,0,1e-5,5.54529176520949,0,0,1e-5,1.13786953169713,0,0,1e-5,2.34934940393051,-2899.60796693302
31,5.36442224872951,2.0085938878572702,500,1.62233052877281,5.86176274190703,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.93624700460109,0,0,1e-5,4.08903754127802,0,0,1e-5,1.10113255713925,0,0,1e-5,2.17179770574471,0,0,1e-5,0.438969928447992,0,0,1e-5,0.985964360898825,0,0,1e-5,0.410764843863093,0,0,1e-5,4.80673397498021,0,0,1e-5,1.56602163485757,0,0,1e-5,1.81936140211771,0,0,1e-5,8.17474987320035,0,0,1e-5,1.38778180933942,0,0,1e-5,0.5668254786039,0,0,1e-5,1.1154893207516,0,0,1e-5,0.263375258395689,0,0,1e-5,0.661264709632712,0,0,1e-5,1.21544653555059,0,0,1e-5,1.71350518746663,0,0,1e-5,0.576427519732883,0,0,1e-5,0.166603072444968,0,0,1e-5,2.35557500721925,0,0,1e-5,0.764839047148695,0,0,1e-5,5.28680164576959,0,0,1e-5,1.0576350547237101,0,0,1e-5,2.4072111182505,-2896.56392466144
32,5.40843940205498,2.0085938878572702,500,1.62233052877281,5.86176274190703,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,4.31977412982172,0,0,1e-5,1.048038259656,0,0,1e-5,2.34937207182399,0,0,1e-5,0.498606255937373,0,0,1e-5,0.985964360898825,0,0,1e-5,0.410764843863093,0,0,1e-5,4.80673397498021,0,0,1e-5,1.56602163485757,0,0,1e-5,1.81936140211771,0,0,1e-5,8.17474987320035,0,0,1e-5,1.38778180933942,0,0,1e-5,0.5668254786039,0,0,1e-5,1.1154893207516,0,0,1e-5,0.263375258395689,0,0,1e-5,0.661264709632712,0,0,1e-5,1.21544653555059,0,0,1e-5,1.71350518746663,0,0,1e-5,0.576427519732883,0,0,1e-5,0.166603072444968,0,0,1e-5,2.35557500721925,0,0,1e-5,0.764839047148695,0,0,1e-5,5.28680164576959,0,0,1e-5,1.0576350547237101,0,0,1e-5,2.4072111182505,-2898.12417256333
33,5.40843940205498,2.0085938878572702,500,1.62233052877281,5.86176274190703,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,4.31977412982172,0,0,1e-5,1.048038259656,0,0,1e-5,2.34937207182399,0,0,1e-5,0.498606255937373,0,0,1e-5,0.985964360898825,0,0,1e-5,0.410764843863093,0,0,1e-5,4.80673397498021,0,0,1e-5,1.51432958601319,0,0,1e-5,1.98318538122456,0,0,1e-5,8.17474987320035,0,0,1e-5,1.38778180933942,0,0,1e-5,0.434573001694066,0,0,1e-5,1.1154893207516,0,0,1e-5,0.0181966587911161,0,0,1e-5,0.677626205876791,0,0,1e-5,1.1105101342138,0,0,1e-5,1.71350518746663,0,0,1e-5,0.500297759652818,0,0,1e-5,0.166603072444968,0,0,1e-5,0.629895961207702,0,0,1e-5,0.764839047148695,0,0,1e-5,5.28680164576959,0,0,1e-5,1.20135782309475,0,0,1e-5,2.00590961399055,-2897.11338442493
34,5.39383848869892,2.02647873573492,500,1.62233052877281,5.86176274190703,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,4.31977412982172,0,0,1e-5,1.04034417725639,0,0,1e-5,2.17671614673738,0,0,1e-5,0.498606255937373,0,0,1e-5,0.985964360898825,0,0,1e-5,0.410764843863093,0,0,1e-5,4.80673397498021,0,0,1e-5,1.51432958601319,0,0,1e-5,1.98318538122456,0,0,1e-5,8.17474987320035,0,0,1e-5,1.38778180933942,0,0,1e-5,0.563180812636677,0,0,1e-5,0.667788842891602,0,0,1e-5,0.298668033756263,0,0,1e-5,0.677626205876791,0,0,1e-5,1.1105101342138,0,0,1e-5,1.71350518746663,0,0,1e-5,0.500297759652818,0,0,1e-5,0.166603072444968,0,0,1e-5,0.629895961207702,0,0,1e-5,0.764839047148695,0,0,1e-5,5.28680164576959,0,0,1e-5,1.20135782309475,0,0,1e-5,2.00590961399055,-2896.83863863997
35,5.39383848869892,2.02647873573492,500,1.62233052877281,5.86176274190703,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,3.97343819777428,0,0,1e-5,1.2188318198102,0,0,1e-5,2.38579201662261,0,0,1e-5,0.498606255937373,0,0,1e-5,0.985964360898825,0,0,1e-5,0.410764843863093,0,0,1e-5,4.80673397498021,0,0,1e-5,1.51432958601319,0,0,1e-5,1.98318538122456,0,0,1e-5,8.17474987320035,0,0,1e-5,1.38778180933942,0,0,1e-5,0.563180812636677,0,0,1e-5,0.667788842891602,0,0,1e-5,0.298668033756263,0,0,1e-5,0.677626205876791,0,0,1e-5,1.1105101342138,0,0,1e-5,1.48939072387361,0,0,1e-5,0.703462654743531,0,0,1e-5,0.166603072444968,0,0,1e-5,0.988844424413414,0,0,1e-5,0.764839047148695,0,0,1e-5,5.28680164576959,0,0,1e-5,1.42110382498148,0,0,1e-5,2.00590961399055,-2898.30607619553
36,5.39383848869892,2.02647873573492,500,1.62233052877281,5.86176274190703,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,3.97343819777428,0,0,1e-5,1.2188318198102,0,0,1e-5,2.38579201662261,0,0,1e-5,0.498606255937373,0,0,1e-5,0.889773515541229,0,0,1e-5,0.43142712986504,0,0,1e-5,4.80673397498021,0,0,1e-5,1.51432958601319,0,0,1e-5,1.98318538122456,0,0,1e-5,8.42249297361356,0,0,1e-5,1.38778180933942,0,0,1e-5,0.504216814418625,0,0,1e-5,1.09920806350944,0,0,1e-5,0.298668033756263,0,0,1e-5,0.677626205876791,0,0,1e-5,1.1105101342138,0,0,1e-5,1.48939072387361,0,0,1e-5,0.703462654743531,0,0,1e-5,0.166603072444968,0,0,1e-5,0.988844424413414,0,0,1e-5,0.683778154481178,0,0,1e-5,5.28680164576959,0,0,1e-5,1.16226366194477,0,0,1e-5,2.00590961399055,-2896.06796977554
37,5.39383848869892,2.02647873573492,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,5.3202663985677,0,0,1e-5,1.2188318198102,0,0,1e-5,2.38579201662261,0,0,1e-5,0.416724099947497,0,0,1e-5,0.889773515541229,0,0,1e-5,0.43142712986504,0,0,1e-5,4.80673397498021,0,0,1e-5,1.51432958601319,0,0,1e-5,1.98318538122456,0,0,1e-5,8.42249297361356,0,0,1e-5,1.38778180933942,0,0,1e-5,0.504216814418625,0,0,1e-5,1.09920806350944,0,0,1e-5,0.298668033756263,0,0,1e-5,0.677626205876791,0,0,1e-5,1.1105101342138,0,0,1e-5,1.48939072387361,0,0,1e-5,0.703462654743531,0,0,1e-5,0.166603072444968,0,0,1e-5,0.988844424413414,0,0,1e-5,0.683778154481178,0,0,1e-5,5.28680164576959,0,0,1e-5,1.16226366194477,0,0,1e-5,2.00590961399055,-2898.01223164332
38,5.39383848869892,2.02647873573492,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,5.3202663985677,0,0,1e-5,1.2188318198102,0,0,1e-5,2.38579201662261,0,0,1e-5,0.416724099947497,0,0,1e-5,1.06079681873809,0,0,1e-5,0.43142712986504,0,0,1e-5,5.21863964096778,0,0,1e-5,1.51432958601319,0,0,1e-5,2.06628319962264,0,0,1e-5,8.42249297361356,0,0,1e-5,1.38778180933942,0,0,1e-5,0.631790473953834,0,0,1e-5,0.859683490461679,0,0,1e-5,0.298668033756263,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21936916329734,0,0,1e-5,1.48939072387361,0,0,1e-5,0.703462654743531,0,0,1e-5,0.166603072444968,0,0,1e-5,0.988844424413414,0,0,1e-5,0.862711061051177,0,0,1e-5,5.28680164576959,0,0,1e-5,1.16226366194477,0,0,1e-5,2.18918191275973,-2894.60941212933
39,5.37483987459338,2.03922698568269,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,4.20985190736813,0,0,1e-5,1.2188318198102,0,0,1e-5,2.43230998782498,0,0,1e-5,0.364136568853664,0,0,1e-5,1.06079681873809,0,0,1e-5,0.43142712986504,0,0,1e-5,4.93555280223731,0,0,1e-5,1.51432958601319,0,0,1e-5,2.06628319962264,0,0,1e-5,8.42249297361356,0,0,1e-5,1.33041475198971,0,0,1e-5,0.631790473953834,0,0,1e-5,0.789552287810394,0,0,1e-5,0.274400094073041,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21936916329734,0,0,1e-5,1.48939072387361,0,0,1e-5,0.703462654743531,0,0,1e-5,0.166603072444968,0,0,1e-5,0.988844424413414,0,0,1e-5,0.862711061051177,0,0,1e-5,5.28680164576959,0,0,1e-5,1.16226366194477,0,0,1e-5,2.18918191275973,-2896.8202403707
40,5.37759313759475,2.03922698568269,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,4.7516082386323,0,0,1e-5,1.25650559791864,0,0,1e-5,2.43230998782498,0,0,1e-5,0.461607412963671,0,0,1e-5,0.926826959333988,0,0,1e-5,0.43142712986504,0,0,1e-5,4.95070875325581,0,0,1e-5,1.51475240192883,0,0,1e-5,2.38174063405189,0,0,1e-5,8.55338427863244,0,0,1e-5,1.33041475198971,0,0,1e-5,0.631790473953834,0,0,1e-5,1.18447192357921,0,0,1e-5,0.232289533730659,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21936916329734,0,0,1e-5,1.48939072387361,0,0,1e-5,0.637925040112255,0,0,1e-5,0.217407997028067,0,0,1e-5,1.45305374519829,0,0,1e-5,0.862711061051177,0,0,1e-5,5.28680164576959,0,0,1e-5,1.16226366194477,0,0,1e-5,2.18918191275973,-2895.78904532791
41,5.37759313759475,2.03922698568269,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.67633017665296,0,0,1e-5,4.7516082386323,0,0,1e-5,1.25650559791864,0,0,1e-5,2.43230998782498,0,0,1e-5,0.461607412963671,0,0,1e-5,0.926826959333988,0,0,1e-5,0.43142712986504,0,0,1e-5,4.95070875325581,0,0,1e-5,1.51475240192883,0,0,1e-5,2.38174063405189,0,0,1e-5,8.55338427863244,0,0,1e-5,1.33041475198971,0,0,1e-5,0.631790473953834,0,0,1e-5,1.18447192357921,0,0,1e-5,0.232289533730659,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21497095944172,0,0,1e-5,1.48939072387361,0,0,1e-5,0.913581481894585,0,0,1e-5,0.194295387109958,0,0,1e-5,1.45305374519829,0,0,1e-5,0.862711061051177,0,0,1e-5,5.28680164576959,0,0,1e-5,1.16226366194477,0,0,1e-5,2.18918191275973,-2895.688166852
42,5.37759313759475,2.02886254813033,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.77606064201203,0,0,1e-5,4.45474241582764,0,0,1e-5,1.20801661295707,0,0,1e-5,2.43230998782498,0,0,1e-5,0.536557508789719,0,0,1e-5,0.963614224652247,0,0,1e-5,0.43142712986504,0,0,1e-5,4.95070875325581,0,0,1e-5,1.49170274458897,0,0,1e-5,2.20842036274663,0,0,1e-5,8.21213943961579,0,0,1e-5,1.33041475198971,0,0,1e-5,0.631790473953834,0,0,1e-5,1.03671397697825,0,0,1e-5,0.232289533730659,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21497095944172,0,0,1e-5,1.48939072387361,0,0,1e-5,0.913581481894585,0,0,1e-5,0.194295387109958,0,0,1e-5,1.45305374519829,0,0,1e-5,0.862711061051177,0,0,1e-5,5.28680164576959,0,0,1e-5,1.16226366194477,0,0,1e-5,2.18918191275973,-2893.08905323585
43,5.4348880133321,1.99448368249928,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,2.13964996031666,0,0,1e-5,4.63149794992387,0,0,1e-5,1.14388085341716,0,0,1e-5,2.24973329160354,0,0,1e-5,0.536557508789719,0,0,1e-5,0.963614224652247,0,0,1e-5,0.43142712986504,0,0,1e-5,4.95070875325581,0,0,1e-5,1.49170274458897,0,0,1e-5,2.20842036274663,0,0,1e-5,8.21213943961579,0,0,1e-5,1.33041475198971,0,0,1e-5,0.631790473953834,0,0,1e-5,1.03671397697825,0,0,1e-5,0.232289533730659,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21733388542314,0,0,1e-5,1.87293981332761,0,0,1e-5,0.728321593186837,0,0,1e-5,0.178196682011231,0,0,1e-5,1.01272320202698,0,0,1e-5,0.862711061051177,0,0,1e-5,4.28502179091759,0,0,1e-5,1.16226366194477,0,0,1e-5,2.18918191275973,-2889.98446419809
44,5.4348880133321,1.99448368249928,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,2.13964996031666,0,0,1e-5,4.63149794992387,0,0,1e-5,1.14388085341716,0,0,1e-5,2.24973329160354,0,0,1e-5,0.536557508789719,0,0,1e-5,0.961940941254821,0,0,1e-5,0.478347553047146,0,0,1e-5,4.81644771743598,0,0,1e-5,1.49170274458897,0,0,1e-5,2.20842036274663,0,0,1e-5,7.83807027320316,0,0,1e-5,1.33041475198971,0,0,1e-5,0.631790473953834,0,0,1e-5,0.921500106519486,0,0,1e-5,0.232289533730659,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21733388542314,0,0,1e-5,1.87293981332761,0,0,1e-5,0.728321593186837,0,0,1e-5,0.178196682011231,0,0,1e-5,1.01272320202698,0,0,1e-5,0.862711061051177,0,0,1e-5,4.28502179091759,0,0,1e-5,1.16226366194477,0,0,1e-5,2.18918191275973,-2891.11544047643
45,5.4348880133321,1.99448368249928,500,1.62233052877281,5.71334506341467,54,1,4,1.4,0.466,5.23,0.87,48,219572.762062146,0.25,1,37,0,0,0,1e-5,1.83181787678045,0,0,1e-5,4.63149794992387,0,0,1e-5,1.14388085341716,0,0,1e-5,2.43739798437943,0,0,1e-5,0.444879442528817,0,0,1e-5,0.961940941254821,0,0,1e-5,0.478347553047146,0,0,1e-5,4.81644771743598,0,0,1e-5,1.49170274458897,0,0,1e-5,2.20842036274663,0,0,1e-5,7.83807027320316,0,0,1e-5,1.33041475198971,0,0,1e-5,0.631790473953834,0,0,1e-5,0.921500106519486,0,0,1e-5,0.232289533730659,0,0,1e-5,0.875332062822794,0,0,1e-5,1.21733388542314,0,0,1e-5,1.60827944212304,0,0,1e-5,0.431224034375112,0,0,1e-5,0.178196682011231,0,0,1e-5,2.90859763332322,0,0,1e-5,0.660914956420469,0,0,1e-5,4.28502179091759,0,0,1e-5,0.849537928079621,0,0,1e-5,2.18918191275973,-2899.92615197476
