"sampno","size","confirm_delay_shape","confirm_delay_scale","weibull_alpha","weibull_sigma","lnorm_incu_par1","lnorm_incu_par2","serial_interval_gamma_alpha","serial_interval_gamma_scale","recovery_shape","recovery_scale","t_switch","K","local_r_mean","local_r_sd","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","lnlike"
201,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,0.816029590747201,0,0,1e-05,2.85812040527454,0,0,1e-05,2.06761201970667,0,0,1e-05,2.0736569185792,0,0,1e-05,2.1043756380673,0,0,1e-05,1.92819229852603,0,0,1e-05,3.66389385718938,0,0,1e-05,2.73118393976733,0,0,1e-05,1.3946389882979,0,0,1e-05,2.88563198400205,0,0,1e-05,1.76243699463903,0,0,1e-05,0.862833593612114,0,0,1e-05,2.24779394896661,0,0,1e-05,2.53152342081991,0,0,1e-05,2.79482551377972,0,0,1e-05,2.44173026224859,0,0,1e-05,1.5595085052975,0,0,1e-05,2.33898880902212,0,0,1e-05,2.48965897174665,0,0,1e-05,2.07960294048446,0,0,1e-05,1.21727087010392,0,0,1e-05,2.00314009325231,0,0,1e-05,2.0598261420757,0,0,1e-05,1.39443075641547,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15787169194776,0,0,1e-05,3.27034712265707,0,0,1e-05,2.47264335301701,-5192.3631015992
211,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,0.816029590747201,0,0,1e-05,2.85812040527454,0,0,1e-05,2.06761201970667,0,0,1e-05,2.0736569185792,0,0,1e-05,2.5015696607293,0,0,1e-05,3.06413764077433,0,0,1e-05,3.66389385718938,0,0,1e-05,2.73118393976733,0,0,1e-05,1.3946389882979,0,0,1e-05,4.12000504952865,0,0,1e-05,2.38152465334515,0,0,1e-05,1.37748110956843,0,0,1e-05,2.23443026397337,0,0,1e-05,2.53152342081991,0,0,1e-05,2.79482551377972,0,0,1e-05,2.44173026224859,0,0,1e-05,1.5595085052975,0,0,1e-05,2.33898880902212,0,0,1e-05,2.48965897174665,0,0,1e-05,2.07960294048446,0,0,1e-05,1.21727087010392,0,0,1e-05,2.00314009325231,0,0,1e-05,2.0598261420757,0,0,1e-05,1.39443075641547,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15787169194776,0,0,1e-05,3.27034712265707,0,0,1e-05,2.47264335301701,-4887.88072285891
221,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,0.816029590747201,0,0,1e-05,2.85812040527454,0,0,1e-05,2.06761201970667,0,0,1e-05,2.0736569185792,0,0,1e-05,2.5015696607293,0,0,1e-05,3.06413764077433,0,0,1e-05,3.66389385718938,0,0,1e-05,2.73118393976733,0,0,1e-05,1.3946389882979,0,0,1e-05,4.12000504952865,0,0,1e-05,2.38152465334515,0,0,1e-05,1.37748110956843,0,0,1e-05,2.23443026397337,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.44173026224859,0,0,1e-05,1.5595085052975,0,0,1e-05,2.33898880902212,0,0,1e-05,2.48965897174665,0,0,1e-05,3.16888410960003,0,0,1e-05,1.21727087010392,0,0,1e-05,2.00314009325231,0,0,1e-05,2.65893050659471,0,0,1e-05,1.39443075641547,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15787169194776,0,0,1e-05,3.27034712265707,0,0,1e-05,2.47264335301701,-4849.10697832782
231,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,2.06761201970667,0,0,1e-05,2.0736569185792,0,0,1e-05,2.5015696607293,0,0,1e-05,3.06413764077433,0,0,1e-05,3.66389385718938,0,0,1e-05,2.73118393976733,0,0,1e-05,1.3946389882979,0,0,1e-05,4.12000504952865,0,0,1e-05,2.38152465334515,0,0,1e-05,1.37748110956843,0,0,1e-05,2.23443026397337,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.44173026224859,0,0,1e-05,1.5595085052975,0,0,1e-05,2.33898880902212,0,0,1e-05,2.48965897174665,0,0,1e-05,3.16888410960003,0,0,1e-05,1.21727087010392,0,0,1e-05,2.00314009325231,0,0,1e-05,2.65893050659471,0,0,1e-05,1.39443075641547,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.27034712265707,0,0,1e-05,2.47264335301701,-4772.98738416467
241,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,2.06761201970667,0,0,1e-05,2.0736569185792,0,0,1e-05,2.5015696607293,0,0,1e-05,3.60372085009431,0,0,1e-05,3.60436390332032,0,0,1e-05,2.73118393976733,0,0,1e-05,1.92598929441674,0,0,1e-05,4.12000504952865,0,0,1e-05,3.29060106962807,0,0,1e-05,1.37748110956843,0,0,1e-05,2.23443026397337,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.44173026224859,0,0,1e-05,1.5595085052975,0,0,1e-05,2.33898880902212,0,0,1e-05,2.48965897174665,0,0,1e-05,3.16888410960003,0,0,1e-05,1.21727087010392,0,0,1e-05,2.00314009325231,0,0,1e-05,2.65893050659471,0,0,1e-05,1.39443075641547,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.27034712265707,0,0,1e-05,2.47264335301701,-4678.51466751471
251,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,2.06761201970667,0,0,1e-05,2.0736569185792,0,0,1e-05,2.5015696607293,0,0,1e-05,3.60372085009431,0,0,1e-05,3.60436390332032,0,0,1e-05,2.73118393976733,0,0,1e-05,1.92598929441674,0,0,1e-05,4.12000504952865,0,0,1e-05,3.29060106962807,0,0,1e-05,1.37748110956843,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,1.66618005652241,0,0,1e-05,2.50345366089293,0,0,1e-05,2.33898880902212,0,0,1e-05,1.97203077884504,0,0,1e-05,3.16888410960003,0,0,1e-05,1.21727087010392,0,0,1e-05,2.86875447487111,0,0,1e-05,2.65893050659471,0,0,1e-05,1.39443075641547,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.27034712265707,0,0,1e-05,2.47264335301701,-4673.28178780166
261,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,2.06761201970667,0,0,1e-05,2.0736569185792,0,0,1e-05,2.5015696607293,0,0,1e-05,3.60372085009431,0,0,1e-05,3.60436390332032,0,0,1e-05,2.73118393976733,0,0,1e-05,1.92598929441674,0,0,1e-05,4.12000504952865,0,0,1e-05,3.29060106962807,0,0,1e-05,1.37748110956843,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,1.66618005652241,0,0,1e-05,2.50345366089293,0,0,1e-05,2.33898880902212,0,0,1e-05,1.97203077884504,0,0,1e-05,3.16888410960003,0,0,1e-05,1.21727087010392,0,0,1e-05,2.86875447487111,0,0,1e-05,2.79437315956713,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.91195939117573,0,0,1e-05,3.40801750504874,-4664.20379123693
271,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,1.78780824189462,0,0,1e-05,2.83463384686546,0,0,1e-05,3.64469438302288,0,0,1e-05,3.86982333673359,0,0,1e-05,3.60436390332032,0,0,1e-05,2.73118393976733,0,0,1e-05,1.92598929441674,0,0,1e-05,4.12000504952865,0,0,1e-05,3.29060106962807,0,0,1e-05,1.37748110956843,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,1.66618005652241,0,0,1e-05,2.50345366089293,0,0,1e-05,2.33898880902212,0,0,1e-05,1.97203077884504,0,0,1e-05,3.16888410960003,0,0,1e-05,1.21727087010392,0,0,1e-05,2.86875447487111,0,0,1e-05,2.79437315956713,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.91195939117573,0,0,1e-05,3.40801750504874,-4586.98193628683
281,100,4.7087046707049,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,1.78780824189462,0,0,1e-05,2.83463384686546,0,0,1e-05,3.64469438302288,0,0,1e-05,3.86982333673359,0,0,1e-05,3.60436390332032,0,0,1e-05,2.73118393976733,0,0,1e-05,1.92598929441674,0,0,1e-05,4.12000504952865,0,0,1e-05,3.29060106962807,0,0,1e-05,1.76085471733338,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.59319393884185,0,0,1e-05,2.50345366089293,0,0,1e-05,3.0156228878675,0,0,1e-05,1.97203077884504,0,0,1e-05,3.97178990488085,0,0,1e-05,1.21727087010392,0,0,1e-05,2.86875447487111,0,0,1e-05,2.79437315956713,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.91195939117573,0,0,1e-05,3.40801750504874,-4534.59385951377
291,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.3349659444652,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,1.78780824189462,0,0,1e-05,2.83463384686546,0,0,1e-05,3.64469438302288,0,0,1e-05,3.86982333673359,0,0,1e-05,3.60436390332032,0,0,1e-05,2.73118393976733,0,0,1e-05,1.92598929441674,0,0,1e-05,4.12000504952865,0,0,1e-05,3.29060106962807,0,0,1e-05,1.76085471733338,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.59319393884185,0,0,1e-05,2.50345366089293,0,0,1e-05,3.0156228878675,0,0,1e-05,1.97203077884504,0,0,1e-05,3.97178990488085,0,0,1e-05,1.60410305950087,0,0,1e-05,2.86875447487111,0,0,1e-05,3.81260169976414,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.91195939117573,0,0,1e-05,4.22731192919422,-4430.752454378
301,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.7016639194339,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,1.78780824189462,0,0,1e-05,2.96832310581156,0,0,1e-05,3.64469438302288,0,0,1e-05,3.86982333673359,0,0,1e-05,3.55395338908855,0,0,1e-05,2.73118393976733,0,0,1e-05,1.92598929441674,0,0,1e-05,4.12000504952865,0,0,1e-05,3.29060106962807,0,0,1e-05,1.76085471733338,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.59319393884185,0,0,1e-05,2.50345366089293,0,0,1e-05,3.0156228878675,0,0,1e-05,1.97203077884504,0,0,1e-05,3.97178990488085,0,0,1e-05,1.60410305950087,0,0,1e-05,2.86875447487111,0,0,1e-05,3.81260169976414,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.91195939117573,0,0,1e-05,4.22731192919422,-4404.57242678122
311,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.7016639194339,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,1.78780824189462,0,0,1e-05,2.96832310581156,0,0,1e-05,3.64469438302288,0,0,1e-05,3.86982333673359,0,0,1e-05,3.55395338908855,0,0,1e-05,2.73118393976733,0,0,1e-05,2.71161867060373,0,0,1e-05,4.12000504952865,0,0,1e-05,4.47974444384109,0,0,1e-05,1.76085471733338,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.59319393884185,0,0,1e-05,1.63542401408464,0,0,1e-05,3.33226000668015,0,0,1e-05,1.97203077884504,0,0,1e-05,3.97178990488085,0,0,1e-05,1.60410305950087,0,0,1e-05,2.86875447487111,0,0,1e-05,3.81260169976414,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.15999791011676,0,0,1e-05,3.91195939117573,0,0,1e-05,4.22731192919422,-4375.94111417817
321,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.7016639194339,0,0,1e-05,1.01143438248604,0,0,1e-05,3.11760140901534,0,0,1e-05,1.78780824189462,0,0,1e-05,2.96832310581156,0,0,1e-05,3.64469438302288,0,0,1e-05,3.86982333673359,0,0,1e-05,3.55395338908855,0,0,1e-05,2.73118393976733,0,0,1e-05,2.71161867060373,0,0,1e-05,4.12000504952865,0,0,1e-05,4.47974444384109,0,0,1e-05,1.76085471733338,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.59319393884185,0,0,1e-05,1.63542401408464,0,0,1e-05,3.33226000668015,0,0,1e-05,1.97203077884504,0,0,1e-05,4.07044497447698,0,0,1e-05,1.16626591071715,0,0,1e-05,2.25871009631666,0,0,1e-05,3.77678196718008,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.0396016930183,0,0,1e-05,3.91195939117573,0,0,1e-05,4.22731192919422,-4370.61540718303
331,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.7016639194339,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,3.13754159978633,0,0,1e-05,2.87915456201839,0,0,1e-05,3.86982333673359,0,0,1e-05,3.55395338908855,0,0,1e-05,2.73118393976733,0,0,1e-05,2.71161867060373,0,0,1e-05,4.12000504952865,0,0,1e-05,4.47974444384109,0,0,1e-05,1.76085471733338,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53152342081991,0,0,1e-05,2.63161961564569,0,0,1e-05,2.59319393884185,0,0,1e-05,1.63542401408464,0,0,1e-05,3.33226000668015,0,0,1e-05,1.97203077884504,0,0,1e-05,4.07044497447698,0,0,1e-05,1.16626591071715,0,0,1e-05,2.25871009631666,0,0,1e-05,3.77678196718008,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.0396016930183,0,0,1e-05,3.91195939117573,0,0,1e-05,4.22731192919422,-4290.54751085411
341,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.7016639194339,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,3.13754159978633,0,0,1e-05,2.87915456201839,0,0,1e-05,3.86982333673359,0,0,1e-05,3.23344273205001,0,0,1e-05,2.73118393976733,0,0,1e-05,2.71161867060373,0,0,1e-05,5.154466654542,0,0,1e-05,4.15245350350979,0,0,1e-05,2.43121609416655,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53591048332852,0,0,1e-05,2.28736532379648,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,3.33226000668015,0,0,1e-05,1.97203077884504,0,0,1e-05,4.07044497447698,0,0,1e-05,1.16626591071715,0,0,1e-05,2.25871009631666,0,0,1e-05,3.77678196718008,0,0,1e-05,1.7895746406496,0,0,1e-05,3.27213939561971,0,0,1e-05,2.0396016930183,0,0,1e-05,3.91195939117573,0,0,1e-05,4.22731192919422,-4192.63904158412
351,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,3.7016639194339,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,3.13754159978633,0,0,1e-05,2.87915456201839,0,0,1e-05,3.86982333673359,0,0,1e-05,3.23344273205001,0,0,1e-05,2.73118393976733,0,0,1e-05,2.71161867060373,0,0,1e-05,5.154466654542,0,0,1e-05,4.15245350350979,0,0,1e-05,2.43121609416655,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53591048332852,0,0,1e-05,2.28736532379648,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.16626591071715,0,0,1e-05,2.25871009631666,0,0,1e-05,4.57721100960881,0,0,1e-05,1.59995845585153,0,0,1e-05,3.9948755757976,0,0,1e-05,3.21573101819489,0,0,1e-05,3.91195939117573,0,0,1e-05,4.22731192919422,-4186.10054771216
361,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,4.26289035816486,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,2.9440294947526,0,0,1e-05,2.87915456201839,0,0,1e-05,3.86982333673359,0,0,1e-05,3.23344273205001,0,0,1e-05,2.73118393976733,0,0,1e-05,2.71161867060373,0,0,1e-05,5.154466654542,0,0,1e-05,4.15245350350979,0,0,1e-05,2.43121609416655,0,0,1e-05,2.88521346844693,0,0,1e-05,2.53591048332852,0,0,1e-05,2.28736532379648,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.16626591071715,0,0,1e-05,2.25871009631666,0,0,1e-05,4.57721100960881,0,0,1e-05,1.59995845585153,0,0,1e-05,3.9948755757976,0,0,1e-05,3.21573101819489,0,0,1e-05,4.98631740591485,0,0,1e-05,4.22731192919422,-4152.20830556872
371,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,4.26289035816486,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,2.9440294947526,0,0,1e-05,2.87915456201839,0,0,1e-05,3.86982333673359,0,0,1e-05,3.23344273205001,0,0,1e-05,2.73118393976733,0,0,1e-05,2.54355149622215,0,0,1e-05,5.72897487426652,0,0,1e-05,4.78050846740026,0,0,1e-05,2.96863162516481,0,0,1e-05,2.34390649280005,0,0,1e-05,1.50189892132291,0,0,1e-05,2.28736532379648,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.16626591071715,0,0,1e-05,2.25871009631666,0,0,1e-05,4.57721100960881,0,0,1e-05,1.59995845585153,0,0,1e-05,3.9948755757976,0,0,1e-05,3.21573101819489,0,0,1e-05,4.98631740591485,0,0,1e-05,4.22731192919422,-4104.29471821155
381,100,6.38618094548583,1.53415174363181,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,4.26289035816486,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,2.9440294947526,0,0,1e-05,2.87915456201839,0,0,1e-05,3.86982333673359,0,0,1e-05,3.23344273205001,0,0,1e-05,2.73118393976733,0,0,1e-05,2.54355149622215,0,0,1e-05,5.72897487426652,0,0,1e-05,4.78050846740026,0,0,1e-05,2.96863162516481,0,0,1e-05,2.34390649280005,0,0,1e-05,1.50189892132291,0,0,1e-05,1.90921734604293,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.29442582779326,0,0,1e-05,2.11373456051225,0,0,1e-05,4.41446256489982,0,0,1e-05,1.59995845585153,0,0,1e-05,3.9948755757976,0,0,1e-05,3.21573101819489,0,0,1e-05,4.98631740591485,0,0,1e-05,4.22731192919422,-4105.05857400447
391,100,6.38618094548583,1.30878385296091,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,4.60012744757156,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,2.9440294947526,0,0,1e-05,2.87915456201839,0,0,1e-05,3.86982333673359,0,0,1e-05,3.23344273205001,0,0,1e-05,2.73118393976733,0,0,1e-05,2.54355149622215,0,0,1e-05,5.72897487426652,0,0,1e-05,4.78050846740026,0,0,1e-05,2.96863162516481,0,0,1e-05,2.34390649280005,0,0,1e-05,1.50189892132291,0,0,1e-05,1.90921734604293,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.29442582779326,0,0,1e-05,2.11373456051225,0,0,1e-05,4.41446256489982,0,0,1e-05,1.59995845585153,0,0,1e-05,4.6877380389813,0,0,1e-05,4.13275247460227,0,0,1e-05,4.98631740591485,0,0,1e-05,4.39048437247515,-3984.67368858503
401,100,6.38618094548583,1.30878385296091,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,4.60012744757156,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,2.9440294947526,0,0,1e-05,2.87915456201839,0,0,1e-05,4.17089315074691,0,0,1e-05,3.12379706654318,0,0,1e-05,2.73118393976733,0,0,1e-05,3.65457708003605,0,0,1e-05,5.77385130095771,0,0,1e-05,4.12367060157358,0,0,1e-05,3.73498619451518,0,0,1e-05,2.34390649280005,0,0,1e-05,1.50189892132291,0,0,1e-05,1.90921734604293,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.29442582779326,0,0,1e-05,2.11373456051225,0,0,1e-05,4.41446256489982,0,0,1e-05,1.59995845585153,0,0,1e-05,4.6877380389813,0,0,1e-05,4.13275247460227,0,0,1e-05,4.98631740591485,0,0,1e-05,4.39048437247515,-3966.11742794371
411,100,6.38618094548583,1.30878385296091,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,4.60012744757156,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,2.9440294947526,0,0,1e-05,2.87915456201839,0,0,1e-05,4.17089315074691,0,0,1e-05,3.12379706654318,0,0,1e-05,2.73118393976733,0,0,1e-05,3.65457708003605,0,0,1e-05,5.77385130095771,0,0,1e-05,4.12367060157358,0,0,1e-05,3.73498619451518,0,0,1e-05,2.34390649280005,0,0,1e-05,1.50189892132291,0,0,1e-05,1.90921734604293,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.29442582779326,0,0,1e-05,2.11373456051225,0,0,1e-05,4.41446256489982,0,0,1e-05,1.59995845585153,0,0,1e-05,4.6877380389813,0,0,1e-05,4.13275247460227,0,0,1e-05,4.98631740591485,0,0,1e-05,4.39048437247515,-3966.11742794371
421,100,6.38618094548583,1.30878385296091,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,1e+05,1,0.5,0.25,1,37,0,0,0,1e-05,5.74084178655217,0,0,1e-05,1.01143438248604,0,0,1e-05,3.55723581013372,0,0,1e-05,1.44254370428543,0,0,1e-05,2.9440294947526,0,0,1e-05,2.87915456201839,0,0,1e-05,4.17089315074691,0,0,1e-05,3.12379706654318,0,0,1e-05,2.73118393976733,0,0,1e-05,3.65457708003605,0,0,1e-05,5.77385130095771,0,0,1e-05,4.12367060157358,0,0,1e-05,3.73498619451518,0,0,1e-05,2.34390649280005,0,0,1e-05,1.50189892132291,0,0,1e-05,1.90921734604293,0,0,1e-05,2.08859776251744,0,0,1e-05,1.63542401408464,0,0,1e-05,2.44172820832115,0,0,1e-05,2.21513199255449,0,0,1e-05,4.07044497447698,0,0,1e-05,1.29442582779326,0,0,1e-05,2.11373456051225,0,0,1e-05,4.03682765449886,0,0,1e-05,1.59995845585153,0,0,1e-05,4.6877380389813,0,0,1e-05,3.43281348314598,0,0,1e-05,4.98631740591485,0,0,1e-05,4.39048437247515,-3956.74041146553
